Date,Open,High,Low,Close,Adj Close,Volume,Ticker,selic,oil_price,exchange_rate,ipca,bovespa
2021-08-20,97.58999633789062,99.0999984741211,97.44000244140625,97.55000305175781,72.5877914428711,31351100,VALE3.SA,0.019930,65.51,5.4141,0.67,118053.0
2021-08-23,97.55999755859375,97.93000030517578,96.16000366210938,96.19999694824219,71.58323669433594,19773500,VALE3.SA,0.019930,69.07,5.3799,0.67,117472.0
2021-08-24,99.37999725341797,101.2699966430664,99.0999984741211,99.70999908447266,74.19506072998047,29779200,VALE3.SA,0.019930,71.21,5.2458,0.67,120211.0
2021-08-25,100.08999633789062,100.45999908447266,98.55000305175781,99.5,74.0387954711914,15088600,VALE3.SA,0.019930,72.12,5.211,0.67,120818.0
2021-08-26,99.48999786376953,99.80000305175781,98.2300033569336,98.2300033569336,73.09378814697266,18032300,VALE3.SA,0.019930,70.42,5.2516,0.67,118724.0
2021-08-27,99.01000213623047,101.0,98.9000015258789,100.69000244140625,74.92430114746094,19572800,VALE3.SA,0.019930,72.26,5.2516,0.67,120678.0
2021-08-30,100.81999969482422,101.63999938964844,99.94999694824219,100.05000305175781,74.44805908203125,13031600,VALE3.SA,0.019930,72.26,5.1829,0.67,119740.0
2021-08-31,99.0,99.26000213623047,97.69999694824219,98.68000030517578,73.42863464355469,20433600,VALE3.SA,0.019930,73.45,5.1493,0.67,118781.0
2021-09-01,97.36000061035156,99.58999633789062,95.72000122070312,98.8499984741211,73.55513000488281,20847500,VALE3.SA,0.019930,71.99,5.1846,0.63,119396.0
2021-09-02,98.7699966430664,100.0,97.91000366210938,98.54000091552734,73.32444763183594,24448600,VALE3.SA,0.019930,73.56,5.1818,0.63,116677.0
2021-09-03,100.16000366210938,100.87999725341797,98.51000213623047,98.61000061035156,73.37654876708984,38716500,VALE3.SA,0.019930,73.07,5.1818,0.63,116933.0
2021-09-06,96.88999938964844,97.55000305175781,96.16000366210938,97.05999755859375,72.22317504882812,11916100,VALE3.SA,0.019930,72.43,5.1693,0.63,117869.0
2021-09-08,96.47000122070312,96.7300033569336,94.69999694824219,95.04000091552734,70.72007751464844,22635100,VALE3.SA,0.019930,72.36,5.3206,0.63,113413.0
2021-09-09,95.16000366210938,95.72000122070312,93.16999816894531,94.69999694824219,70.46707153320312,28997700,VALE3.SA,0.019930,71.32,5.1965,0.63,115361.0
2021-09-10,95.51000213623047,96.19000244140625,94.80999755859375,94.80999755859375,70.5489273071289,18022000,VALE3.SA,0.019930,72.44,5.1965,0.63,114286.0
2021-09-13,94.69999694824219,95.0,93.94000244140625,94.76000213623047,70.51172637939453,18832800,VALE3.SA,0.019930,72.97,5.2132,0.63,116404.0
2021-09-14,95.1500015258789,95.58000183105469,93.06999969482422,94.08999633789062,70.01317596435547,25571600,VALE3.SA,0.019930,73.05,5.2389,0.63,116181.0
2021-09-15,93.87999725341797,94.44000244140625,91.73999786376953,91.73999786376953,68.26451873779297,35084400,VALE3.SA,0.019930,74.84,5.2217,0.63,115063.0
2021-09-16,90.43000030517578,90.43000030517578,87.91999816894531,87.93000030517578,65.42945098876953,39726500,VALE3.SA,0.019930,75.14,5.2568,0.63,113794.0
2021-09-17,88.29000091552734,88.79000091552734,85.08000183105469,86.1500015258789,64.10494995117188,74648800,VALE3.SA,0.019930,74.64,5.2568,0.63,111439.0
2021-09-20,82.80000305175781,83.94000244140625,81.13999938964844,82.75,61.574981689453125,49636100,VALE3.SA,0.019930,73.59,5.3232,0.63,108844.0
2021-09-21,84.69999694824219,84.69999694824219,82.51000213623047,84.12000274658203,62.59440612792969,32380300,VALE3.SA,0.019930,73.65,5.2689,0.63,110250.0
2021-09-22,88.0999984741211,89.4800033569336,86.51000213623047,87.11000061035156,64.81929779052734,62161000,VALE3.SA,0.019930,75.5,5.2877,0.63,112282.0
2021-09-23,79.19999694824219,80.33999633789062,77.62000274658203,78.91000366210938,64.81703186035156,47485400,VALE3.SA,0.023687,76.44,5.3019,0.63,114064.0
2021-09-24,78.29000091552734,78.79000091552734,77.0,77.69000244140625,63.814910888671875,26631600,VALE3.SA,0.023687,77.42,5.3019,0.63,113283.0
2021-09-27,78.5999984741211,79.33000183105469,76.5,78.80000305175781,64.72666931152344,38386300,VALE3.SA,0.023687,78.85,5.3904,0.63,113583.0
2021-09-28,77.4800033569336,77.80000305175781,74.55999755859375,74.8499984741211,61.48212814331055,35896000,VALE3.SA,0.023687,78.3,5.4276,0.63,110124.0
2021-09-29,75.7699966430664,76.80000305175781,74.8499984741211,75.80000305175781,62.26245880126953,39704900,VALE3.SA,0.023687,77.86,5.4143,0.63,111107.0
2021-09-30,77.4000015258789,78.33999633789062,75.7300033569336,76.23999786376953,62.62387466430664,39151000,VALE3.SA,0.023687,77.81,5.4417,0.63,110979.0
2021-10-01,76.75,77.30999755859375,75.68000030517578,76.19999694824219,62.59101867675781,23191700,VALE3.SA,0.023687,79.4,5.4417,1.04,112900.0
2021-10-04,76.58999633789062,77.0,75.44000244140625,75.48999786376953,62.00782012939453,25090000,VALE3.SA,0.023687,81.44,5.4532,1.04,110393.0
2021-10-05,75.98999786376953,76.0999984741211,74.94999694824219,74.94999694824219,61.564266204833984,21889400,VALE3.SA,0.023687,82.72,5.4755,1.04,110458.0
2021-10-06,74.05999755859375,77.2699966430664,73.91999816894531,77.05999755859375,63.297420501708984,27318400,VALE3.SA,0.023687,81.39,5.4919,1.04,110560.0
2021-10-07,78.33999633789062,80.37000274658203,77.70999908447266,79.36000061035156,65.18666076660156,33115300,VALE3.SA,0.023687,82.34,5.517,1.04,110585.0
2021-10-08,81.45999908447266,81.83999633789062,79.58999633789062,79.8499984741211,65.58914184570312,37172600,VALE3.SA,0.023687,82.17,5.517,1.04,112833.0
2021-10-11,81.9000015258789,83.0999984741211,80.73999786376953,81.62000274658203,67.04302978515625,28327900,VALE3.SA,0.023687,83.75,5.536,1.04,112180.0
2021-10-13,80.80000305175781,80.80000305175781,79.16999816894531,79.19999694824219,65.05522918701172,32052800,VALE3.SA,0.023687,83.53,5.5125,1.04,113456.0
2021-10-14,79.98999786376953,80.23999786376953,79.12999725341797,79.19999694824219,65.05522918701172,24030000,VALE3.SA,0.023687,83.86,5.5122,1.04,113185.0
2021-10-15,79.48999786376953,80.94999694824219,79.30000305175781,80.68000030517578,66.27090454101562,26927200,VALE3.SA,0.023687,84.67,5.5122,1.04,114648.0
2021-10-18,79.91000366210938,80.4000015258789,78.4800033569336,79.91999816894531,65.64663696289062,20912800,VALE3.SA,0.023687,84.13,5.5113,1.04,114428.0
2021-10-19,79.72000122070312,80.23999786376953,78.80999755859375,79.0,64.89095306396484,20804500,VALE3.SA,0.023687,85.02,5.5833,1.04,110673.0
2021-10-20,78.37000274658203,78.37000274658203,76.27999877929688,76.66999816894531,62.977081298828125,27576600,VALE3.SA,0.023687,85.76,5.5963,1.04,110786.0
2021-10-21,74.5,75.16000366210938,72.94999694824219,75.16000366210938,61.73675537109375,37556500,VALE3.SA,0.023687,84.58,5.6578,1.04,107735.0
2021-10-22,74.66999816894531,77.0999984741211,74.63999938964844,76.08000183105469,62.492462158203125,35142600,VALE3.SA,0.023687,85.43,5.6578,1.04,106296.0
2021-10-25,77.19999694824219,77.56999969482422,76.37000274658203,77.0,63.248146057128906,17950000,VALE3.SA,0.023687,84.85,5.5544,1.04,108715.0
2021-10-26,77.01000213623047,77.06999969482422,76.06999969482422,76.18000030517578,62.5745849609375,16674100,VALE3.SA,0.023687,85.11,5.5648,1.04,106420.0
2021-10-27,75.9800033569336,76.7300033569336,74.44999694824219,74.44999694824219,61.1535530090332,20087300,VALE3.SA,0.023687,84.12,5.535,1.04,106363.0
2021-10-28,74.44999694824219,74.68000030517578,73.55000305175781,73.69999694824219,60.537506103515625,22719000,VALE3.SA,0.029256,83.4,5.6449,1.04,105705.0
2021-10-29,73.0199966430664,73.16000366210938,71.0199966430664,71.61000061035156,58.820770263671875,30268500,VALE3.SA,0.029256,83.1,5.6449,1.04,103501.0
2021-11-01,72.0,72.86000061035156,71.1500015258789,72.31999969482422,59.403968811035156,19649600,VALE3.SA,0.029256,84.51,5.6789,0.27,105551.0
2021-11-03,70.5999984741211,70.9000015258789,66.61000061035156,66.83000183105469,54.89445877075195,77316900,VALE3.SA,0.029256,81.1,5.5524,0.27,105617.0
2021-11-04,66.88999938964844,67.62000274658203,65.62000274658203,66.06999969482422,54.27019119262695,30122100,VALE3.SA,0.029256,80.15,5.6017,0.27,103412.0
2021-11-05,66.43000030517578,66.66000366210938,64.0,64.11000061035156,52.66024398803711,35954600,VALE3.SA,0.029256,82.43,5.6017,0.27,104824.0
2021-11-08,64.4000015258789,68.1500015258789,64.33000183105469,67.5999984741211,55.52694320678711,27722000,VALE3.SA,0.029256,83.22,5.5431,0.27,104781.0
2021-11-09,67.25,67.30000305175781,65.2300033569336,65.94000244140625,54.16341018676758,20961500,VALE3.SA,0.029256,84.52,5.4791,0.27,105535.0
2021-11-10,64.61000061035156,66.27999877929688,64.4000015258789,65.69000244140625,53.958065032958984,22492600,VALE3.SA,0.029256,82.91,5.4899,0.27,105968.0
2021-11-11,68.45999908447266,69.26000213623047,67.5999984741211,68.01000213623047,55.86371994018555,28795100,VALE3.SA,0.029256,83.4,5.398,0.27,107725.0
2021-11-12,67.18000030517578,69.58999633789062,67.01000213623047,68.30000305175781,56.1019287109375,24542500,VALE3.SA,0.029256,82.9,5.398,0.27,106312.0
2021-11-16,68.0,68.06999969482422,66.19000244140625,66.33000183105469,54.48375701904297,17207900,VALE3.SA,0.029256,82.85,5.5022,0.27,104508.0
2021-11-17,66.98999786376953,67.70999908447266,65.0,65.0,53.39128875732422,25487600,VALE3.SA,0.029256,80.67,5.5287,0.27,102945.0
2021-11-18,64.20999908447266,64.6500015258789,61.849998474121094,62.33000183105469,51.198143005371094,51343900,VALE3.SA,0.029256,82.45,5.5564,0.27,102524.0
2021-11-19,63.27000045776367,64.80000305175781,62.810001373291016,64.02999877929688,52.59453201293945,26849500,VALE3.SA,0.029256,80.24,5.5564,0.27,103035.0
2021-11-22,65.55000305175781,69.0199966430664,65.1500015258789,67.58999633789062,55.51872253417969,44693500,VALE3.SA,0.029256,80.97,5.5856,0.27,102122.0
2021-11-23,70.61000061035156,71.97000122070312,69.20999908447266,69.37000274658203,56.98082733154297,30391600,VALE3.SA,0.029256,83.43,5.5704,0.27,103663.0
2021-11-24,70.11000061035156,70.9800033569336,69.51000213623047,70.9800033569336,58.30329132080078,20764100,VALE3.SA,0.029256,82.37,5.6052,0.27,104514.0
2021-11-25,71.29000091552734,71.29000091552734,69.80000305175781,70.5,57.90901565551758,17199200,VALE3.SA,0.029256,82.05,5.5651,0.27,105811.0
2021-11-26,67.5,69.36000061035156,67.5,68.63999938964844,56.38120651245117,22664200,VALE3.SA,0.029256,72.37,5.5651,0.27,102224.0
2021-11-29,70.27999877929688,70.5999984741211,69.16000366210938,69.5,57.08761215209961,18164000,VALE3.SA,0.029256,73.34,5.6007,0.27,102814.0
2021-11-30,69.0,71.44999694824219,68.69000244140625,69.94999694824219,57.45724105834961,42668700,VALE3.SA,0.029256,70.86,5.62087,0.27,101915.0
2021-12-01,71.30000305175781,71.94999694824219,69.97000122070312,70.2300033569336,57.68724060058594,28194700,VALE3.SA,0.029256,69.53,5.69157,0.79,100775.0
2021-12-02,70.97000122070312,73.55999755859375,70.11000061035156,73.48999786376953,60.36501693725586,24888400,VALE3.SA,0.029256,70.56,5.64332,0.79,104466.0
2021-12-03,73.08999633789062,74.33999633789062,71.0,71.87000274658203,59.034332275390625,34451500,VALE3.SA,0.029256,70.71,5.64332,0.79,105070.0
2021-12-06,72.87000274658203,75.98999786376953,71.95999908447266,75.7699966430664,62.23780822753906,28848800,VALE3.SA,0.029256,73.38,5.688,0.79,106859.0
2021-12-07,78.27999877929688,79.80999755859375,76.0999984741211,76.33000183105469,62.69781494140625,37125100,VALE3.SA,0.029256,75.54,5.6118,0.79,107558.0
2021-12-08,76.98999786376953,76.98999786376953,74.9800033569336,75.76000213623047,62.2296028137207,24281000,VALE3.SA,0.029256,75.94,5.5316,0.79,108096.0
2021-12-09,74.88999938964844,75.94999694824219,74.44999694824219,75.18000030517578,61.75318908691406,16925200,VALE3.SA,0.034749,74.1,5.5711,0.79,106291.0
2021-12-10,75.5,76.19999694824219,74.83999633789062,75.6500015258789,62.139244079589844,16827100,VALE3.SA,0.034749,74.98,5.5711,0.79,107758.0
2021-12-13,77.5,78.7300033569336,77.38999938964844,77.86000061035156,63.954551696777344,31699100,VALE3.SA,0.034749,74.12,5.6797,0.79,107383.0
2021-12-14,78.5199966430664,78.88999938964844,77.2300033569336,77.8499984741211,63.94633102416992,21063500,VALE3.SA,0.034749,73.37,5.6806,0.79,106760.0
2021-12-15,78.08000183105469,78.18000030517578,76.19999694824219,77.41000366210938,63.584922790527344,22112200,VALE3.SA,0.034749,73.71,5.6794,0.79,107370.0
2021-12-16,79.0,80.45999908447266,78.45999908447266,80.44000244140625,66.07378387451172,30125700,VALE3.SA,0.034749,74.64,5.6874,0.79,108212.0
2021-12-17,79.9000015258789,80.66999816894531,79.06999969482422,79.16999816894531,65.03058624267578,38744500,VALE3.SA,0.034749,72.97,5.6874,0.79,107201.0
2021-12-20,78.0,78.9000015258789,77.27999877929688,78.27999877929688,64.29954528808594,19195400,VALE3.SA,0.034749,70.51,5.7413,0.79,105020.0
2021-12-21,79.80000305175781,80.38999938964844,79.1500015258789,80.33999633789062,65.99163055419922,19590300,VALE3.SA,0.034749,72.85,5.744,0.79,105500.0
2021-12-22,79.88999938964844,80.1500015258789,78.58000183105469,79.91999816894531,65.64663696289062,18655600,VALE3.SA,0.034749,74.69,5.653,0.79,105244.0
2021-12-23,79.94999694824219,80.05999755859375,78.80000305175781,79.1500015258789,65.01416778564453,13121200,VALE3.SA,0.034749,76.26,5.6718,0.79,104891.0
2021-12-27,78.87000274658203,79.44999694824219,78.26000213623047,78.94999694824219,64.84988403320312,11371400,VALE3.SA,0.034749,76.26,5.6241,0.79,105531.0
2021-12-28,78.51000213623047,78.52999877929688,76.56999969482422,77.05000305175781,63.289222717285156,18923700,VALE3.SA,0.034749,76.26,5.6275,0.79,104864.0
2021-12-29,76.37999725341797,77.9800033569336,76.3499984741211,77.25,63.45349884033203,12113500,VALE3.SA,0.034749,78.63,5.7027,0.79,104107.0
2021-12-30,77.98999786376953,78.9800033569336,77.61000061035156,77.95999908447266,64.03669738769531,26568500,VALE3.SA,0.034749,78.61,5.5702,0.79,104822.0
2022-01-03,79.0,79.97000122070312,78.0,78.0,64.06954956054688,18557200,VALE3.SA,0.034749,78.25,5.6812,0.79,103922.0
2022-01-04,78.51000213623047,79.06999969482422,76.9000015258789,77.08000183105469,63.3138542175293,18178700,VALE3.SA,0.034749,79.39,5.6762,0.79,103514.0
2022-01-05,77.37000274658203,78.68000030517578,77.12999725341797,77.80999755859375,63.913475036621094,22039000,VALE3.SA,0.034749,80.6,5.70564,0.79,101006.0
2022-01-06,78.63999938964844,80.3499984741211,78.30999755859375,79.37999725341797,65.20307922363281,22044100,VALE3.SA,0.034749,81.99,5.6824,0.79,101561.0
2022-01-07,80.4000015258789,84.0,79.79000091552734,84.0,68.99797058105469,35213100,VALE3.SA,0.034749,82.28,5.6824,0.79,102719.0
2022-01-10,82.48999786376953,84.2699966430664,82.30000305175781,83.0,68.17657470703125,25056700,VALE3.SA,0.034749,81.56,5.6622,0.79,101945.0
2022-01-11,83.4800033569336,85.1500015258789,83.30999755859375,84.58000183105469,69.47439575195312,28418800,VALE3.SA,0.034749,84.98,5.5673,0.79,103779.0
2022-01-12,86.48999786376953,86.58000183105469,84.93000030517578,85.5,70.23008728027344,27335400,VALE3.SA,0.034749,85.83,5.5332,0.79,105686.0
2022-01-13,84.83999633789062,85.2300033569336,83.69999694824219,84.19999694824219,69.16224670410156,23154200,VALE3.SA,0.034749,85.8,5.5267,0.79,105530.0
2022-01-14,83.72000122070312,84.93000030517578,82.91000366210938,84.69000244140625,69.56475067138672,21183400,VALE3.SA,0.034749,87.17,5.5267,0.79,106928.0
2022-01-17,84.0,84.5999984741211,84.0,84.25,69.20332336425781,9688500,VALE3.SA,0.034749,87.82,5.5158,0.79,106692.0
2022-01-18,84.58000183105469,86.87999725341797,84.4800033569336,86.30999755859375,70.89542388916016,24080200,VALE3.SA,0.034749,88.83,5.5657,0.79,106522.0
2022-01-19,88.4800033569336,89.0,87.87999725341797,88.20999908447266,72.45610046386719,29332500,VALE3.SA,0.034749,89.64,5.4372,0.79,108013.0
2022-01-20,88.80000305175781,88.97000122070312,86.63999938964844,86.70999908447266,71.22398376464844,22748800,VALE3.SA,0.034749,89.75,5.4181,0.79,109102.0
2022-01-21,86.47000122070312,86.7300033569336,84.33999633789062,84.91000366210938,69.74545288085938,32752300,VALE3.SA,0.034749,89.75,5.4181,0.79,108942.0
2022-01-24,83.69999694824219,83.95999908447266,82.08000183105469,83.87000274658203,68.89120483398438,29040100,VALE3.SA,0.034749,87.74,5.4861,0.79,107752.0
2022-01-25,84.05999755859375,85.05000305175781,83.05000305175781,84.05999755859375,69.04724884033203,22490500,VALE3.SA,0.034749,89.49,5.4407,0.79,109845.0
2022-01-26,85.9000015258789,86.55999755859375,83.81999969482422,84.30000305175781,69.24439239501953,25806800,VALE3.SA,0.034749,91.22,5.42917,0.79,111573.0
2022-01-27,85.0,85.45999908447266,83.2699966430664,84.48999786376953,69.40045928955078,20994900,VALE3.SA,0.034749,90.7,5.40348,0.79,112315.0
2022-01-28,85.58000183105469,86.3499984741211,82.83000183105469,83.66000366210938,68.71870422363281,28453000,VALE3.SA,0.034749,91.47,5.40348,0.79,111478.0
2022-01-31,82.94000244140625,82.94000244140625,80.87000274658203,80.87000274658203,66.4269790649414,31397700,VALE3.SA,0.034749,92.35,5.3031,0.79,112388.0
2022-02-01,81.5,85.33000183105469,81.37000274658203,85.30999755859375,70.07400512695312,24131300,VALE3.SA,0.034749,90.24,5.2645,1.36,113147.0
2022-02-02,85.5,86.29000091552734,84.72000122070312,85.79000091552734,70.46829986572266,17489000,VALE3.SA,0.034749,91.43,5.2609,1.36,112161.0
2022-02-03,86.30000305175781,86.77999877929688,85.31999969482422,85.75,70.43543243408203,19179400,VALE3.SA,0.040168,92.99,5.2829,1.36,111696.0
2022-02-04,85.75,88.16999816894531,85.55000305175781,88.0,72.2835922241211,24535400,VALE3.SA,0.040168,96.86,5.2829,1.36,112245.0
2022-02-07,88.1500015258789,90.23999786376953,88.1500015258789,90.12999725341797,74.0331802368164,24915800,VALE3.SA,0.040168,97.28,5.2626,1.36,111996.0
2022-02-08,90.44999694824219,91.4800033569336,89.5,91.38999938964844,75.06814575195312,26598600,VALE3.SA,0.040168,96.07,5.2584,1.36,112234.0
2022-02-09,90.0,91.80000305175781,89.33000183105469,91.41000366210938,75.08458709716797,24815300,VALE3.SA,0.040168,94.95,5.2345,1.36,112461.0
2022-02-10,92.44999694824219,94.4800033569336,92.02999877929688,93.87000274658203,77.10523986816406,47888900,VALE3.SA,0.040168,96.37,5.2487,1.36,113359.0
2022-02-11,93.36000061035156,93.4000015258789,91.5999984741211,91.97000122070312,75.54456329345703,34555300,VALE3.SA,0.040168,97.5,5.2487,1.36,113572.0
2022-02-14,91.11000061035156,92.16999816894531,90.81999969482422,91.56999969482422,75.21599578857422,22804400,VALE3.SA,0.040168,101.66,5.214,1.36,113807.0
2022-02-15,89.0199966430664,89.94000244140625,87.69999694824219,88.8499984741211,72.9817886352539,29624900,VALE3.SA,0.040168,98.43,5.1579,1.36,114660.0
2022-02-16,89.44000244140625,90.62000274658203,89.0999984741211,89.5,73.51570129394531,20774700,VALE3.SA,0.040168,97.44,5.1358,1.36,115181.0
2022-02-17,88.8499984741211,89.0,85.37000274658203,85.6500015258789,70.35328674316406,36259300,VALE3.SA,0.040168,95.28,5.1706,1.36,113528.0
2022-02-18,86.44000244140625,87.02999877929688,85.43000030517578,85.83000183105469,70.50115203857422,22690600,VALE3.SA,0.040168,96.18,5.1706,1.36,112768.0
2022-02-21,86.5999984741211,87.98999786376953,85.5,85.9000015258789,70.55864715576172,14561000,VALE3.SA,0.040168,98.95,5.1027,1.36,111725.0
2022-02-22,86.69000244140625,87.4000015258789,85.80000305175781,87.38999938964844,71.78253936767578,23591200,VALE3.SA,0.040168,98.73,5.0571,1.36,112892.0
2022-02-23,88.08999633789062,88.33999633789062,85.55000305175781,86.47000122070312,71.02684783935547,24413800,VALE3.SA,0.040168,99.29,5.0087,1.36,112008.0
2022-02-24,84.62000274658203,88.04000091552734,83.7300033569336,87.54000091552734,71.9057388305664,37212500,VALE3.SA,0.040168,101.29,5.1222,1.36,111592.0
2022-02-25,86.5199966430664,92.41000366210938,85.0999984741211,92.27999877929688,75.7991943359375,51028300,VALE3.SA,0.040168,98.56,5.1222,1.36,113142.0
2022-03-02,98.97000122070312,99.69999694824219,97.05999755859375,99.6500015258789,81.85295867919922,42191500,VALE3.SA,0.040168,118.94,5.0965,1.36,115174.0
2022-03-03,100.19999694824219,101.26000213623047,99.5,99.69999694824219,81.89402770996094,38621400,VALE3.SA,0.040168,115.36,5.0309,1.36,115166.0
2022-03-04,98.68000030517578,102.08999633789062,98.12000274658203,101.97000122070312,83.75862121582031,30533200,VALE3.SA,0.040168,123.86,5.0309,1.36,114474.0
2022-03-07,104.44000244140625,105.9000015258789,103.87000274658203,105.06999969482422,86.30496978759766,55305300,VALE3.SA,0.040168,129.02,5.1105,1.36,111593.0
2022-03-08,106.98999786376953,107.11000061035156,99.72000122070312,100.45999908447266,82.51829528808594,53060200,VALE3.SA,0.040168,133.18,5.0588,1.36,111203.0
2022-03-09,95.79000091552734,95.80000305175781,92.55999755859375,94.19000244140625,80.3425521850586,41051200,VALE3.SA,0.040168,116.58,5.0115,1.36,113900.0
2022-03-10,94.5,97.30000305175781,94.08000183105469,97.30000305175781,82.99532318115234,33107000,VALE3.SA,0.040168,114.54,5.0097,1.36,113663.0
2022-03-11,97.43000030517578,98.41000366210938,96.76000213623047,96.79000091552734,82.560302734375,24321500,VALE3.SA,0.040168,118.11,5.0097,1.36,111713.0
2022-03-14,94.9800033569336,95.19999694824219,91.25,91.5999984741211,78.13331604003906,37172800,VALE3.SA,0.040168,110.39,5.1214,1.36,109928.0
2022-03-15,88.98999786376953,89.58000183105469,87.27999877929688,88.97000122070312,75.88996887207031,47128500,VALE3.SA,0.040168,105.14,5.1632,1.36,108959.0
2022-03-16,91.88999938964844,93.87999725341797,89.30999755859375,91.12999725341797,77.73241424560547,37906100,VALE3.SA,0.040168,104.61,5.07388,1.36,111112.0
2022-03-17,92.9000015258789,94.9800033569336,92.56999969482422,94.30000305175781,80.4363784790039,40663500,VALE3.SA,0.043739,113.5,5.0394,1.36,113076.0
2022-03-18,95.41000366210938,96.08999633789062,93.80000305175781,96.08999633789062,81.96321105957031,46080900,VALE3.SA,0.043739,114.32,5.0394,1.36,115311.0
2022-03-21,97.33000183105469,99.43000030517578,97.1500015258789,98.80999755859375,84.28333282470703,25374600,VALE3.SA,0.043739,122.29,4.9352,1.36,116155.0
2022-03-22,98.51000213623047,98.95999908447266,96.19000244140625,96.5999984741211,82.39823150634766,29489800,VALE3.SA,0.043739,121.53,4.91,1.36,117272.0
2022-03-23,97.5,98.94000244140625,96.29000091552734,96.44999694824219,82.27029418945312,26309600,VALE3.SA,0.043739,127.52,4.8242,1.36,117457.0
2022-03-24,96.19999694824219,97.5999984741211,95.30999755859375,96.91000366210938,82.66266632080078,23122800,VALE3.SA,0.043739,123.98,4.8263,1.36,119053.0
2022-03-25,97.69999694824219,98.30000305175781,94.30000305175781,95.2300033569336,81.22966003417969,22505500,VALE3.SA,0.043739,122.67,4.8263,1.36,119081.0
2022-03-28,95.69999694824219,96.33999633789062,93.61000061035156,95.33999633789062,81.32347869873047,16274200,VALE3.SA,0.043739,114.5,4.7641,1.36,118738.0
2022-03-29,95.33999633789062,95.66000366210938,93.4000015258789,94.5199966430664,80.62403106689453,38228800,VALE3.SA,0.043739,112.79,4.7562,1.36,120014.0
2022-03-30,96.31999969482422,97.11000061035156,95.2699966430664,95.87000274658203,81.77555847167969,22007500,VALE3.SA,0.043739,115.59,4.7697,1.36,120260.0
2022-03-31,96.41999816894531,96.88999938964844,95.36000061035156,95.5999984741211,81.54524993896484,17981400,VALE3.SA,0.043739,107.29,4.7378,1.36,119999.0
2022-04-01,96.77999877929688,97.5,96.06999969482422,96.95999908447266,82.70531463623047,22457700,VALE3.SA,0.043739,106.13,4.7378,0.66,121570.0
2022-04-04,96.7699966430664,98.25,96.55000305175781,97.94000244140625,83.54124450683594,16914000,VALE3.SA,0.043739,108.15,4.5938,0.66,121280.0
2022-04-05,97.36000061035156,97.77999877929688,94.81999969482422,95.11000061035156,81.12728881835938,25764400,VALE3.SA,0.043739,106.6,4.6507,0.66,118885.0
2022-04-06,95.33000183105469,96.72000122070312,95.33000183105469,96.55000305175781,82.3555908203125,22615800,VALE3.SA,0.043739,100.81,4.7152,0.66,118228.0
2022-04-07,95.5,97.69000244140625,95.13999938964844,97.12999725341797,82.8503189086914,19946600,VALE3.SA,0.043739,99.83,4.7521,0.66,118862.0
2022-04-08,96.63999938964844,97.4000015258789,94.62000274658203,95.1500015258789,81.16141510009766,26887400,VALE3.SA,0.043739,101.26,4.7521,0.66,118322.0
2022-04-11,93.80999755859375,94.70999908447266,92.91999816894531,94.0,80.18048095703125,16515800,VALE3.SA,0.043739,97.92,4.6936,0.66,116953.0
2022-04-12,95.0999984741211,95.61000061035156,93.23999786376953,93.37000274658203,79.64310455322266,16822600,VALE3.SA,0.043739,104.42,4.6731,0.66,116147.0
2022-04-13,93.48999786376953,94.37999725341797,92.80999755859375,93.4000015258789,79.66869354248047,23674700,VALE3.SA,0.043739,108.49,4.6902,0.66,116782.0
2022-04-14,93.30999755859375,94.0,91.36000061035156,92.08999633789062,78.55126953125,24980700,VALE3.SA,0.043739,110.83,4.701,0.66,116182.0
2022-04-18,91.61000061035156,92.0,90.01000213623047,90.56999969482422,77.25474548339844,14812600,VALE3.SA,0.043739,110.83,4.652,0.66,115687.0
2022-04-19,89.69000244140625,89.69000244140625,86.83999633789062,87.68000030517578,74.78962707519531,34550900,VALE3.SA,0.043739,105.49,4.665,0.66,115057.0
2022-04-20,86.61000061035156,86.66999816894531,84.4000015258789,85.4000015258789,72.84481811523438,29635700,VALE3.SA,0.043739,105.05,4.6208,0.66,114344.0
2022-04-22,83.25,83.4000015258789,80.08000183105469,80.44999694824219,68.62254333496094,39058200,VALE3.SA,0.043739,105.15,4.6208,0.66,111078.0
2022-04-25,77.94000244140625,79.61000061035156,77.54000091552734,79.08000183105469,67.45396423339844,38943700,VALE3.SA,0.043739,99.27,4.8762,0.66,110685.0
2022-04-26,79.08000183105469,79.31999969482422,77.8499984741211,78.0,66.5327377319336,37069400,VALE3.SA,0.043739,102.89,4.9978,0.66,108213.0
2022-04-27,80.45999908447266,82.69999694824219,80.1500015258789,82.16999816894531,70.08968353271484,49408800,VALE3.SA,0.043739,103.3,4.9636,0.66,109349.0
2022-04-28,85.0199966430664,85.55000305175781,80.83000183105469,84.19999694824219,71.82122802734375,56032800,VALE3.SA,0.043739,105.78,4.9378,0.66,109919.0
2022-04-29,86.18000030517578,87.19999694824219,83.29000091552734,83.29000091552734,71.0450210571289,47492200,VALE3.SA,0.043739,108.36,4.9378,0.66,107876.0
2022-05-02,83.16000366210938,83.19999694824219,80.63999938964844,82.91999816894531,70.72941589355469,31473600,VALE3.SA,0.043739,108.36,5.0847,0.66,106639.0
2022-05-03,82.94999694824219,84.20999908447266,82.19000244140625,82.5,70.37116241455078,27364600,VALE3.SA,0.043739,104.94,4.9581,0.66,106528.0
