,Activation,Epoch,RMSE
5547,tanh,47,0.5287962555885315
5548,tanh,48,0.4868432283401489
5549,tanh,49,0.5178531408309937
5550,tanh,50,0.5076205730438232
5551,tanh,51,0.4918363690376282
5552,tanh,52,0.48849526047706604
5553,tanh,53,0.505580723285675
5554,tanh,54,0.48332709074020386
5555,tanh,55,0.4976048171520233
5556,tanh,56,0.5131418108940125
5557,tanh,57,0.48406079411506653
5558,tanh,58,0.4963517189025879
5559,tanh,59,0.49018043279647827
5560,tanh,60,0.47299808263778687
5561,tanh,61,0.4869478940963745
5562,tanh,62,0.5056148171424866
5563,tanh,63,0.5145544409751892
5564,tanh,64,0.48540493845939636
5565,tanh,65,0.4890589118003845
5566,tanh,66,0.5000854134559631
5567,tanh,67,0.4950048625469208
5568,tanh,68,0.4794394373893738
5569,tanh,69,0.48691365122795105
5570,tanh,70,0.464670866727829
5571,tanh,71,0.4970265328884125
5572,tanh,72,0.47937533259391785
5573,tanh,73,0.4923904836177826
5574,tanh,74,0.4972389042377472
5575,tanh,75,0.4940561354160309
5576,tanh,76,0.5125675797462463
5577,tanh,77,0.5029081702232361
5578,tanh,78,0.47356346249580383
5579,tanh,79,0.49032682180404663
5580,tanh,80,0.47215840220451355
5581,tanh,81,0.474543035030365
5582,tanh,82,0.4816230833530426
5583,tanh,83,0.5125195980072021
5584,tanh,84,0.47423529624938965
5585,tanh,85,0.47589972615242004
5586,tanh,86,0.4953734278678894
5587,tanh,87,0.491197407245636
5588,tanh,88,0.4713875651359558
5589,tanh,89,0.48244708776474
5590,tanh,90,0.4665411412715912
5591,tanh,91,0.4851057231426239
5592,tanh,92,0.47686097025871277
5593,tanh,93,0.47928571701049805
5594,tanh,94,0.4704110622406006
5595,tanh,95,0.46570131182670593
5596,tanh,96,0.5039634704589844
5597,tanh,97,0.5167388916015625
5598,tanh,98,0.4564715325832367
5599,tanh,99,0.46962156891822815
5600,sigmoid,0,1.716016173362732
5601,sigmoid,1,1.0040072202682495
5602,sigmoid,2,0.7057677507400513
5603,sigmoid,3,0.6549089550971985
5604,sigmoid,4,0.6208942532539368
5605,sigmoid,5,0.5926135182380676
5606,sigmoid,6,0.5977597236633301
5607,sigmoid,7,0.5874648094177246
5608,sigmoid,8,0.5821149945259094
5609,sigmoid,9,0.5731719732284546
5610,sigmoid,10,0.5477613210678101
5611,sigmoid,11,0.5504605770111084
5612,sigmoid,12,0.5401839017868042
5613,sigmoid,13,0.5422595739364624
5614,sigmoid,14,0.5368396639823914
5615,sigmoid,15,0.5415273904800415
5616,sigmoid,16,0.5358242392539978
5617,sigmoid,17,0.5359213352203369
5618,sigmoid,18,0.547931969165802
5619,sigmoid,19,0.5254980325698853
5620,sigmoid,20,0.514545202255249
5621,sigmoid,21,0.5149725675582886
5622,sigmoid,22,0.5344496369361877
5623,sigmoid,23,0.5060908198356628
5624,sigmoid,24,0.5119341015815735
5625,sigmoid,25,0.5082579255104065
5626,sigmoid,26,0.5214328765869141
5627,sigmoid,27,0.507891058921814
5628,sigmoid,28,0.4971418082714081
5629,sigmoid,29,0.5324491858482361
5630,sigmoid,30,0.514930248260498
5631,sigmoid,31,0.5022990703582764
5632,sigmoid,32,0.5065946578979492
5633,sigmoid,33,0.513639509677887
5634,sigmoid,34,0.494547575712204
5635,sigmoid,35,0.4957331717014313
5636,sigmoid,36,0.48309722542762756
5637,sigmoid,37,0.48810097575187683
5638,sigmoid,38,0.48887211084365845
5639,sigmoid,39,0.49432623386383057
5640,sigmoid,40,0.5112668871879578
5641,sigmoid,41,0.4966237246990204
5642,sigmoid,42,0.4888695478439331
5643,sigmoid,43,0.48438242077827454
5644,sigmoid,44,0.477820485830307
5645,sigmoid,45,0.4775252342224121
5646,sigmoid,46,0.5022015571594238
5647,sigmoid,47,0.4741012156009674
5648,sigmoid,48,0.47292831540107727
5649,sigmoid,49,0.48796868324279785
5650,sigmoid,50,0.47833243012428284
5651,sigmoid,51,0.47680211067199707
5652,sigmoid,52,0.4825669825077057
5653,sigmoid,53,0.4863207936286926
5654,sigmoid,54,0.4716677665710449
5655,sigmoid,55,0.4590875804424286
5656,sigmoid,56,0.48059362173080444
5657,sigmoid,57,0.47293028235435486
5658,sigmoid,58,0.47393468022346497
5659,sigmoid,59,0.4587847590446472
5660,sigmoid,60,0.46346908807754517
5661,sigmoid,61,0.47452032566070557
5662,sigmoid,62,0.47181254625320435
5663,sigmoid,63,0.4818631410598755
5664,sigmoid,64,0.46598055958747864
5665,sigmoid,65,0.4570264220237732
5666,sigmoid,66,0.46797505021095276
5667,sigmoid,67,0.46252650022506714
5668,sigmoid,68,0.47848382592201233
5669,sigmoid,69,0.4611330032348633
5670,sigmoid,70,0.4542926549911499
5671,sigmoid,71,0.4565015137195587
5672,sigmoid,72,0.45243510603904724
5673,sigmoid,73,0.4510546326637268
5674,sigmoid,74,0.4726794958114624
5675,sigmoid,75,0.4738405644893646
5676,sigmoid,76,0.4619760811328888
5677,sigmoid,77,0.4461391568183899
5678,sigmoid,78,0.5006247162818909
5679,sigmoid,79,0.46296149492263794
5680,sigmoid,80,0.44940993189811707
5681,sigmoid,81,0.45187926292419434
5682,sigmoid,82,0.4596639573574066
5683,sigmoid,83,0.467934787273407
5684,sigmoid,84,0.46590423583984375
5685,sigmoid,85,0.4455373287200928
5686,sigmoid,86,0.4411166310310364
5687,sigmoid,87,0.4614638090133667
5688,sigmoid,88,0.4473291337490082
5689,sigmoid,89,0.4734576642513275
5690,sigmoid,90,0.44435420632362366
5691,sigmoid,91,0.45787689089775085
5692,sigmoid,92,0.4479358196258545
5693,sigmoid,93,0.4462636411190033
5694,sigmoid,94,0.4301900565624237
5695,sigmoid,95,0.4326767921447754
5696,sigmoid,96,0.4494914710521698
5697,sigmoid,97,0.4437873363494873
5698,sigmoid,98,0.4538869559764862
5699,sigmoid,99,0.43415144085884094
5700,capped,0,1.917733907699585
5701,capped,1,1.3209378719329834
5702,capped,2,1.2571372985839844
5703,capped,3,1.0323346853256226
5704,capped,4,0.7894717454910278
5705,capped,5,0.7508201599121094
5706,capped,6,0.7481262683868408
5707,capped,7,0.7308708429336548
5708,capped,8,0.711043655872345
5709,capped,9,0.6707886457443237
5710,capped,10,0.63511061668396
5711,capped,11,0.6395782232284546
5712,capped,12,0.6262905597686768
5713,capped,13,0.6638838052749634
5714,capped,14,0.6016101241111755
5715,capped,15,0.6486097574234009
5716,capped,16,0.61826491355896
5717,capped,17,0.5910329818725586
5718,capped,18,0.6555229425430298
5719,capped,19,0.5976988673210144
5720,capped,20,0.6030709743499756
5721,capped,21,0.5723313689231873
5722,capped,22,0.6106515526771545
5723,capped,23,0.5928115248680115
5724,capped,24,0.6339015960693359
5725,capped,25,0.6087388396263123
5726,capped,26,0.5858553051948547
5727,capped,27,0.605810284614563
5728,capped,28,0.6002660989761353
5729,capped,29,0.6020137071609497
5730,capped,30,0.6274988055229187
5731,capped,31,0.5846869349479675
5732,capped,32,0.597801685333252
5733,capped,33,0.5871947407722473
5734,capped,34,0.5882909297943115
5735,capped,35,0.5770315527915955
5736,capped,36,0.5977715849876404
5737,capped,37,0.5750450491905212
5738,capped,38,0.581760823726654
5739,capped,39,0.5535396337509155
5740,capped,40,0.5663518905639648
5741,capped,41,0.5675290822982788
5742,capped,42,0.6338790655136108
5743,capped,43,0.5996518135070801
5744,capped,44,0.61729496717453
5745,capped,45,0.5425450801849365
5746,capped,46,0.5757436156272888
5747,capped,47,0.5759735107421875
5748,capped,48,0.5547303557395935
5749,capped,49,0.6232084035873413
5750,capped,50,0.5652124881744385
5751,capped,51,0.5490239858627319
5752,capped,52,0.5871178507804871
5753,capped,53,0.5806660652160645
5754,capped,54,0.5907947421073914
5755,capped,55,0.5772514343261719
5756,capped,56,0.6099074482917786
5757,capped,57,0.6393746733665466
5758,capped,58,0.620866596698761
5759,capped,59,0.5877696871757507
5760,capped,60,0.5938656330108643
5761,capped,61,0.5768956542015076
5762,capped,62,0.554430365562439
5763,capped,63,0.5834691524505615
5764,capped,64,0.5957496166229248
5765,capped,65,0.5633345246315002
5766,capped,66,0.5578914880752563
5767,capped,67,0.5415626168251038
5768,capped,68,0.5467835068702698
5769,capped,69,0.6131175756454468
5770,capped,70,0.5692194700241089
5771,capped,71,0.5783666968345642
5772,capped,72,0.6045804619789124
5773,capped,73,0.5490453839302063
5774,capped,74,0.5655162930488586
5775,capped,75,0.6013835668563843
5776,capped,76,0.5882477760314941
5777,capped,77,0.5455732941627502
5778,capped,78,0.5720254778862
5779,capped,79,0.5793852210044861
5780,capped,80,0.5736691951751709
5781,capped,81,0.6074094772338867
5782,capped,82,0.569079577922821
5783,capped,83,0.5592972040176392
5784,capped,84,0.5436263680458069
5785,capped,85,0.566570520401001
5786,capped,86,0.5828860998153687
5787,capped,87,0.6335898041725159
5788,capped,88,0.56468665599823
5789,capped,89,0.5841575860977173
5790,capped,90,0.5948246717453003
5791,capped,91,0.5736439824104309
5792,capped,92,0.6448394060134888
5793,capped,93,0.5854183435440063
5794,capped,94,0.6169640421867371
5795,capped,95,0.5587142705917358
5796,capped,96,0.5639022588729858
5797,capped,97,0.5772128105163574
5798,capped,98,0.598537027835846
5799,capped,99,0.5642717480659485
5800,quadratic,0,279.20977783203125
5801,quadratic,1,1.345674991607666
5802,quadratic,2,1.3449451923370361
5803,quadratic,3,1.3406168222427368
5804,quadratic,4,1.3406158685684204
5805,quadratic,5,1.3459692001342773
5806,quadratic,6,1.3480916023254395
5807,quadratic,7,1.344441294670105
5808,quadratic,8,1.3514416217803955
5809,quadratic,9,1.3394713401794434
5810,quadratic,10,1.3409981727600098
5811,quadratic,11,1.3339923620224
5812,quadratic,12,1.341779351234436
5813,quadratic,13,1.355682373046875
5814,quadratic,14,1.3550794124603271
5815,quadratic,15,1.3423700332641602
5816,quadratic,16,1.3331650495529175
5817,quadratic,17,1.3410837650299072
5818,quadratic,18,1.3853683471679688
5819,quadratic,19,1.3441187143325806
5820,quadratic,20,1.25348699092865
5821,quadratic,21,1.1496689319610596
5822,quadratic,22,1.0746365785598755
5823,quadratic,23,1.0064574480056763
5824,quadratic,24,1.0154881477355957
5825,quadratic,25,0.9842796325683594
5826,quadratic,26,0.8739838600158691
5827,quadratic,27,0.8653926849365234
5828,quadratic,28,0.8654400110244751
5829,quadratic,29,0.8458629250526428
5830,quadratic,30,0.8061733245849609
5831,quadratic,31,0.7897617816925049
5832,quadratic,32,0.7894045114517212
5833,quadratic,33,0.866982638835907
5834,quadratic,34,0.7833042740821838
5835,quadratic,35,0.7375698089599609
5836,quadratic,36,0.8962789177894592
5837,quadratic,37,0.7454503774642944
5838,quadratic,38,0.7678605914115906
5839,quadratic,39,0.7204511761665344
5840,quadratic,40,0.7640077471733093
5841,quadratic,41,0.7080398201942444
5842,quadratic,42,0.7822113037109375
5843,quadratic,43,0.7518014311790466
5844,quadratic,44,0.6952816247940063
5845,quadratic,45,0.6475237011909485
5846,quadratic,46,0.6008001565933228
5847,quadratic,47,0.5938088893890381
5848,quadratic,48,0.6077451705932617
5849,quadratic,49,0.5795853734016418
5850,quadratic,50,0.597560703754425
5851,quadratic,51,0.6673346757888794
5852,quadratic,52,0.6435463428497314
5853,quadratic,53,0.6699731349945068
5854,quadratic,54,0.6632431745529175
5855,quadratic,55,0.6431483626365662
5856,quadratic,56,0.6067218780517578
5857,quadratic,57,0.6551907658576965
5858,quadratic,58,0.5798918604850769
5859,quadratic,59,0.6169575452804565
5860,quadratic,60,0.6117401123046875
5861,quadratic,61,0.7116003036499023
5862,quadratic,62,0.622358500957489
5863,quadratic,63,0.6361711621284485
5864,quadratic,64,0.603166401386261
5865,quadratic,65,0.6214038729667664
5866,quadratic,66,0.6810312271118164
5867,quadratic,67,0.6008079648017883
5868,quadratic,68,0.5814765095710754
5869,quadratic,69,0.6748786568641663
5870,quadratic,70,0.691910982131958
5871,quadratic,71,1.4983289241790771
5872,quadratic,72,1.4218229055404663
5873,quadratic,73,1.4135407209396362
5874,quadratic,74,1.4139227867126465
5875,quadratic,75,1.426072359085083
5876,quadratic,76,1.5209972858428955
5877,quadratic,77,1.482421636581421
5878,quadratic,78,1.4675501585006714
5879,quadratic,79,1.4513437747955322
5880,quadratic,80,1.5298974514007568
5881,quadratic,81,1.376960277557373
5882,quadratic,82,1.5062696933746338
5883,quadratic,83,0.8655827045440674
5884,quadratic,84,0.9026801586151123
5885,quadratic,85,0.899814248085022
5886,quadratic,86,0.701227068901062
5887,quadratic,87,0.7894608974456787
5888,quadratic,88,0.9260152578353882
5889,quadratic,89,0.820877730846405
5890,quadratic,90,0.7940859198570251
5891,quadratic,91,0.7555791139602661
5892,quadratic,92,0.7026521563529968
5893,quadratic,93,0.7272158861160278
5894,quadratic,94,0.7017127871513367
5895,quadratic,95,0.7215197682380676
5896,quadratic,96,0.8177171349525452
5897,quadratic,97,0.8779504299163818
5898,quadratic,98,0.7624273300170898
5899,quadratic,99,0.6635048985481262
5900,exp,0,46.921077728271484
5901,exp,1,1.3355485200881958
5902,exp,2,1.337121605873108
5903,exp,3,1.3371614217758179
5904,exp,4,1.33614981174469
5905,exp,5,1.3255232572555542
5906,exp,6,1.2743349075317383
5907,exp,7,1.1494277715682983
5908,exp,8,1.2818340063095093
5909,exp,9,1.1296067237854004
5910,exp,10,1.085435152053833
5911,exp,11,1.3453354835510254
5912,exp,12,1.218711256980896
5913,exp,13,0.9952183365821838
5914,exp,14,0.9069030284881592
5915,exp,15,1.0859835147857666
5916,exp,16,1.0559279918670654
5917,exp,17,1.0105721950531006
5918,exp,18,0.9541749954223633
5919,exp,19,0.9278564453125
5920,exp,20,0.8810344338417053
5921,exp,21,0.8371429443359375
5922,exp,22,0.8977633714675903
5923,exp,23,0.8197933435440063
5924,exp,24,1.0447317361831665
5925,exp,25,1.0253695249557495
5926,exp,26,0.8918262124061584
5927,exp,27,0.9281189441680908
5928,exp,28,0.8572627305984497
5929,exp,29,0.9519033432006836
5930,exp,30,1.1436775922775269
5931,exp,31,0.7976446151733398
5932,exp,32,0.850071907043457
5933,exp,33,0.7865850329399109
5934,exp,34,0.8103381991386414
5935,exp,35,0.7934181690216064
5936,exp,36,1.297349214553833
5937,exp,37,1.3885973691940308
5938,exp,38,1.3825098276138306
5939,exp,39,1.1849446296691895
5940,exp,40,0.8155955672264099
5941,exp,41,0.8881650567054749
5942,exp,42,0.8687536120414734
5943,exp,43,1.1336268186569214
5944,exp,44,1.4181017875671387
5945,exp,45,1.367240071296692
5946,exp,46,1.3626724481582642
5947,exp,47,1.3673988580703735
5948,exp,48,1.3777451515197754
5949,exp,49,1.363930583000183
5950,exp,50,1.4180015325546265
5951,exp,51,1.360414981842041
5952,exp,52,1.3880692720413208
5953,exp,53,1.3523272275924683
5954,exp,54,1.4163957834243774
5955,exp,55,1.3934935331344604
5956,exp,56,1.368101954460144
5957,exp,57,1.379325032234192
5958,exp,58,1.4126144647598267
5959,exp,59,1.38311767578125
5960,exp,60,1.4149205684661865
5961,exp,61,1.4285955429077148
5962,exp,62,1.3729979991912842
5963,exp,63,1.3661431074142456
5964,exp,64,1.3749762773513794
5965,exp,65,1.3884069919586182
5966,exp,66,1.3783880472183228
5967,exp,67,1.3752195835113525
5968,exp,68,1.3698334693908691
5969,exp,69,1.35895836353302
5970,exp,70,1.4009748697280884
5971,exp,71,1.384563684463501
5972,exp,72,1.3626928329467773
5973,exp,73,1.4223915338516235
5974,exp,74,1.3523004055023193
5975,exp,75,1.3925517797470093
5976,exp,76,1.3979034423828125
5977,exp,77,1.3877393007278442
5978,exp,78,1.400793194770813
5979,exp,79,1.3832767009735107
5980,exp,80,1.4001868963241577
5981,exp,81,1.3583896160125732
5982,exp,82,1.3718528747558594
5983,exp,83,1.420548439025879
5984,exp,84,1.37703537940979
5985,exp,85,1.417331337928772
5986,exp,86,1.4372340440750122
5987,exp,87,1.3810423612594604
5988,exp,88,1.3726496696472168
5989,exp,89,1.3773186206817627
5990,exp,90,1.3680206537246704
5991,exp,91,1.3948830366134644
5992,exp,92,1.3665049076080322
5993,exp,93,1.373336911201477
5994,exp,94,1.3870269060134888
5995,exp,95,1.4546726942062378
5996,exp,96,1.3514193296432495
5997,exp,97,1.3855812549591064
5998,exp,98,1.35447359085083
5999,exp,99,1.3577519655227661
6000,relu,0,11397.6044921875
6001,relu,1,1.2593817710876465
6002,relu,2,0.9197310209274292
6003,relu,3,0.7249690294265747
6004,relu,4,0.6937095522880554
6005,relu,5,0.6093271374702454
6006,relu,6,0.7132586240768433
6007,relu,7,3.4238030910491943
6008,relu,8,1.1533225774765015
6009,relu,9,1.1386661529541016
6010,relu,10,0.6903659701347351
6011,relu,11,0.8521177768707275
6012,relu,12,0.6980777978897095
6013,relu,13,0.6816779971122742
6014,relu,14,0.7698909044265747
6015,relu,15,0.7483959794044495
6016,relu,16,0.8887672424316406
6017,relu,17,0.8154616951942444
6018,relu,18,0.880073606967926
6019,relu,19,1.1388827562332153
6020,relu,20,55.84275817871094
6021,relu,21,8.333847999572754
6022,relu,22,10.181300163269043
6023,relu,23,0.947649359703064
6024,relu,24,58.497493743896484
6025,relu,25,13.013981819152832
6026,relu,26,282.7662048339844
6027,relu,27,1.1696157455444336
6028,relu,28,0.7155198454856873
6029,relu,29,0.7982473969459534
6030,relu,30,0.7223290205001831
6031,relu,31,0.7192599177360535
6032,relu,32,1.1223713159561157
6033,relu,33,0.6790629625320435
6034,relu,34,1.2469874620437622
6035,relu,35,2.0410985946655273
6036,relu,36,2.2676525115966797
6037,relu,37,44.611732482910156
6038,relu,38,1.326352834701538
6039,relu,39,0.7342235445976257
6040,relu,40,0.739528238773346
6041,relu,41,0.7082734107971191
6042,relu,42,0.8430406451225281
6043,relu,43,0.7401360273361206
6044,relu,44,0.7095716595649719
6045,relu,45,1.3702102899551392
6046,relu,46,0.7278953194618225
6047,relu,47,5.808451175689697
6048,relu,48,4.742862224578857
6049,relu,49,9.747588157653809
6050,relu,50,226.18820190429688
6051,relu,51,1.4464956521987915
6052,relu,52,0.7683528065681458
6053,relu,53,0.6085850596427917
6054,relu,54,0.5806953310966492
6055,relu,55,0.5819900035858154
6056,relu,56,0.5642480850219727
6057,relu,57,0.5603551864624023
6058,relu,58,0.546730637550354
6059,relu,59,0.5512598752975464
6060,relu,60,0.5768343210220337
6061,relu,61,0.548730731010437
6062,relu,62,0.5476837158203125
6063,relu,63,0.6795771718025208
6064,relu,64,0.5605834126472473
6065,relu,65,0.5972028374671936
6066,relu,66,0.5582143664360046
6067,relu,67,0.916487455368042
6068,relu,68,0.5570834875106812
6069,relu,69,0.5248810052871704
6070,relu,70,0.5694929361343384
6071,relu,71,0.9095556735992432
6072,relu,72,0.5526461005210876
6073,relu,73,0.6353445053100586
6074,relu,74,0.5550212264060974
6075,relu,75,0.5301579236984253
6076,relu,76,0.6406663060188293
6077,relu,77,1.444954514503479
6078,relu,78,0.5609610676765442
6079,relu,79,0.6517685055732727
6080,relu,80,0.6265259385108948
6081,relu,81,0.5391690731048584
6082,relu,82,0.5762838125228882
6083,relu,83,0.9522537589073181
6084,relu,84,1.7833364009857178
6085,relu,85,0.7157019972801208
6086,relu,86,0.7041981220245361
6087,relu,87,0.602325439453125
6088,relu,88,0.5973567962646484
6089,relu,89,0.5679451823234558
6090,relu,90,0.7428489327430725
6091,relu,91,0.5710217952728271
6092,relu,92,0.8746621608734131
6093,relu,93,0.5247562527656555
6094,relu,94,1.636040449142456
6095,relu,95,3.7564680576324463
6096,relu,96,0.9310963153839111
6097,relu,97,0.6233608722686768
6098,relu,98,1.2916349172592163
6099,relu,99,0.5089201927185059
6100,tanh,0,7.358546733856201
6101,tanh,1,1.3294179439544678
6102,tanh,2,1.3087753057479858
6103,tanh,3,1.1815615892410278
6104,tanh,4,0.8725196719169617
6105,tanh,5,0.6706133484840393
6106,tanh,6,0.6144636273384094
6107,tanh,7,0.5978972911834717
6108,tanh,8,0.5697604417800903
6109,tanh,9,0.5825007557868958
6110,tanh,10,0.5749350190162659
6111,tanh,11,0.5499274730682373
6112,tanh,12,0.5763309597969055
6113,tanh,13,0.5509672164916992
6114,tanh,14,0.5303563475608826
6115,tanh,15,0.5453695058822632
6116,tanh,16,0.5420351028442383
6117,tanh,17,0.5153339505195618
6118,tanh,18,0.5185995697975159
6119,tanh,19,0.5518667697906494
6120,tanh,20,0.5407639741897583
6121,tanh,21,0.5280095338821411
6122,tanh,22,0.5331178307533264
6123,tanh,23,0.5152760148048401
6124,tanh,24,0.5286317467689514
6125,tanh,25,0.538074254989624
6126,tanh,26,0.509873628616333
6127,tanh,27,0.4926491379737854
6128,tanh,28,0.5167943835258484
6129,tanh,29,0.5125483274459839
6130,tanh,30,0.49980786442756653
6131,tanh,31,0.5127647519111633
6132,tanh,32,0.5003347396850586
6133,tanh,33,0.48962661623954773
6134,tanh,34,0.4884091317653656
6135,tanh,35,0.5014822483062744
6136,tanh,36,0.505418598651886
6137,tanh,37,0.49766188859939575
6138,tanh,38,0.4886583387851715
6139,tanh,39,0.4886518120765686
6140,tanh,40,0.48806464672088623
6141,tanh,41,0.503372073173523
6142,tanh,42,0.4909237325191498
6143,tanh,43,0.49022793769836426
6144,tanh,44,0.5459045171737671
6145,tanh,45,0.48162952065467834
6146,tanh,46,0.5231999754905701
6147,tanh,47,0.48756805062294006
6148,tanh,48,0.4862521290779114
6149,tanh,49,0.5095210075378418
6150,tanh,50,0.4811474084854126
6151,tanh,51,0.4823662340641022
6152,tanh,52,0.5057544112205505
6153,tanh,53,0.5255380272865295
6154,tanh,54,0.48541122674942017
6155,tanh,55,0.4749143719673157
6156,tanh,56,0.48852577805519104
6157,tanh,57,0.4719628691673279
6158,tanh,58,0.4990175664424896
6159,tanh,59,0.5046215653419495
6160,tanh,60,0.47291913628578186
6161,tanh,61,0.5030292272567749
6162,tanh,62,0.49426841735839844
6163,tanh,63,0.47858068346977234
6164,tanh,64,0.5053070187568665
6165,tanh,65,0.5088794231414795
6166,tanh,66,0.5040769577026367
6167,tanh,67,0.4863448739051819
6168,tanh,68,0.5032050609588623
6169,tanh,69,0.49504783749580383
6170,tanh,70,0.4755963981151581
6171,tanh,71,0.4876157343387604
6172,tanh,72,0.4753473401069641
6173,tanh,73,0.46796733140945435
6174,tanh,74,0.5018267631530762
6175,tanh,75,0.4707420766353607
6176,tanh,76,0.48850178718566895
6177,tanh,77,0.49649304151535034
6178,tanh,78,0.4968705475330353
6179,tanh,79,0.51341313123703
6180,tanh,80,0.4950009882450104
6181,tanh,81,0.5028616786003113
6182,tanh,82,0.48822537064552307
6183,tanh,83,0.4789620339870453
6184,tanh,84,0.4811898171901703
6185,tanh,85,0.46154534816741943
6186,tanh,86,0.48511120676994324
6187,tanh,87,0.4827079772949219
6188,tanh,88,0.4728397727012634
6189,tanh,89,0.4760327637195587
6190,tanh,90,0.5051809549331665
6191,tanh,91,0.5103297829627991
6192,tanh,92,0.5079938769340515
6193,tanh,93,0.4718479812145233
6194,tanh,94,0.48015785217285156
6195,tanh,95,0.5180351734161377
6196,tanh,96,0.49141955375671387
6197,tanh,97,0.4808162748813629
6198,tanh,98,0.4697651267051697
6199,tanh,99,0.4825415313243866
6200,sigmoid,0,1.6579371690750122
6201,sigmoid,1,0.9552127122879028
6202,sigmoid,2,0.6789588928222656
6203,sigmoid,3,0.6381869912147522
6204,sigmoid,4,0.631568193435669
6205,sigmoid,5,0.6189146637916565
6206,sigmoid,6,0.5734030604362488
6207,sigmoid,7,0.5685719847679138
6208,sigmoid,8,0.5623428225517273
6209,sigmoid,9,0.5758087635040283
6210,sigmoid,10,0.5742897987365723
6211,sigmoid,11,0.5504505038261414
6212,sigmoid,12,0.5309572219848633
6213,sigmoid,13,0.530827522277832
6214,sigmoid,14,0.5415152907371521
6215,sigmoid,15,0.52418053150177
6216,sigmoid,16,0.5314552187919617
6217,sigmoid,17,0.532522976398468
6218,sigmoid,18,0.530555248260498
6219,sigmoid,19,0.5139427781105042
6220,sigmoid,20,0.5161195397377014
6221,sigmoid,21,0.5130191445350647
6222,sigmoid,22,0.5253284573554993
6223,sigmoid,23,0.5224449634552002
6224,sigmoid,24,0.5098029375076294
6225,sigmoid,25,0.5019156336784363
6226,sigmoid,26,0.49738940596580505
6227,sigmoid,27,0.5025855898857117
6228,sigmoid,28,0.48846694827079773
6229,sigmoid,29,0.49094173312187195
6230,sigmoid,30,0.5214283466339111
6231,sigmoid,31,0.48985955119132996
6232,sigmoid,32,0.4847966730594635
6233,sigmoid,33,0.5178643465042114
6234,sigmoid,34,0.5063456892967224
6235,sigmoid,35,0.5038038492202759
6236,sigmoid,36,0.48001623153686523
6237,sigmoid,37,0.49571773409843445
6238,sigmoid,38,0.4896233081817627
6239,sigmoid,39,0.48378822207450867
6240,sigmoid,40,0.4757532477378845
6241,sigmoid,41,0.4747154414653778
6242,sigmoid,42,0.5088114738464355
6243,sigmoid,43,0.4713190495967865
6244,sigmoid,44,0.5023863911628723
6245,sigmoid,45,0.4846660792827606
6246,sigmoid,46,0.4740905165672302
6247,sigmoid,47,0.48614808917045593
6248,sigmoid,48,0.4843391478061676
6249,sigmoid,49,0.4602416157722473
6250,sigmoid,50,0.49192002415657043
6251,sigmoid,51,0.4984247386455536
6252,sigmoid,52,0.48640936613082886
6253,sigmoid,53,0.46461862325668335
6254,sigmoid,54,0.47509804368019104
6255,sigmoid,55,0.4732426106929779
6256,sigmoid,56,0.4571661055088043
6257,sigmoid,57,0.4665986895561218
6258,sigmoid,58,0.47094202041625977
6259,sigmoid,59,0.48088037967681885
6260,sigmoid,60,0.4756384491920471
6261,sigmoid,61,0.4531330466270447
6262,sigmoid,62,0.46618950366973877
6263,sigmoid,63,0.4885227382183075
6264,sigmoid,64,0.4604227840900421
6265,sigmoid,65,0.4763595163822174
6266,sigmoid,66,0.4557599127292633
6267,sigmoid,67,0.45038703083992004
6268,sigmoid,68,0.46311262249946594
6269,sigmoid,69,0.47571736574172974
6270,sigmoid,70,0.46359843015670776
6271,sigmoid,71,0.46922698616981506
6272,sigmoid,72,0.4602929949760437
6273,sigmoid,73,0.467154324054718
6274,sigmoid,74,0.47929152846336365
6275,sigmoid,75,0.4634537696838379
6276,sigmoid,76,0.46718087792396545
6277,sigmoid,77,0.4619191288948059
6278,sigmoid,78,0.466562956571579
6279,sigmoid,79,0.46312251687049866
6280,sigmoid,80,0.4548409879207611
6281,sigmoid,81,0.46200650930404663
6282,sigmoid,82,0.4467548131942749
6283,sigmoid,83,0.4463732838630676
6284,sigmoid,84,0.4546201825141907
6285,sigmoid,85,0.44269129633903503
6286,sigmoid,86,0.4636898934841156
6287,sigmoid,87,0.44414761662483215
6288,sigmoid,88,0.4412856996059418
6289,sigmoid,89,0.44225093722343445
6290,sigmoid,90,0.4604630470275879
6291,sigmoid,91,0.4593845009803772
6292,sigmoid,92,0.4596112370491028
6293,sigmoid,93,0.4596821665763855
6294,sigmoid,94,0.4600442945957184
6295,sigmoid,95,0.43784406781196594
6296,sigmoid,96,0.43791595101356506
6297,sigmoid,97,0.4506046772003174
6298,sigmoid,98,0.4557245373725891
6299,sigmoid,99,0.437954306602478
6300,capped,0,1.8679543733596802
6301,capped,1,1.3289059400558472
6302,capped,2,1.320655345916748
6303,capped,3,1.3015809059143066
6304,capped,4,1.1450514793395996
6305,capped,5,0.8797858357429504
6306,capped,6,0.7549604177474976
6307,capped,7,0.7407618165016174
6308,capped,8,0.6726887226104736
6309,capped,9,0.6948339343070984
6310,capped,10,0.6507533192634583
6311,capped,11,0.7084646821022034
6312,capped,12,0.6332738995552063
6313,capped,13,0.6467161774635315
6314,capped,14,0.6259178519248962
6315,capped,15,0.7399080395698547
6316,capped,16,0.6410130858421326
6317,capped,17,0.5932689309120178
6318,capped,18,0.6057676076889038
